ID,Income,Debt,Credit_History_Length,Number_of_Credit_Accounts,Credit_Utilization,Payment_History,Loan_Type,Default_History,Employment_Status,Age,Residence_Status,Education_Level,Marital_Status,Number_of_Dependents,Recent_Credit_Inquiries,Existing_Savings,CIBIL_Score
787,68249,23652,16,10,0.849869549405472,52.0798964304014,Credit Card,1,Unemployed,41,Owned,High School,Single,4,1,16041,428.292326607987
788,119172,32685,4,8,0.985710999339164,87.6608709659297,Auto Loan,1,Salaried,65,Rented,Doctorate,Single,4,4,80171,300
789,142989,34045,5,1,0.651012073788871,66.7272090068888,Credit Card,0,Salaried,65,Owned,High School,Divorced,4,0,39501,348.363397124557
790,48716,43853,9,9,0.822749988191109,73.5252452332893,Auto Loan,3,Unemployed,48,Rented,Master’s,Married,1,5,85783,300
791,138187,28555,6,9,0.187112875588577,33.6868502584452,Personal Loan,4,Salaried,27,Mortgaged,Master’s,Divorced,1,1,37977,300
792,80651,13270,14,2,0.862601827156346,78.8553813836046,Credit Card,1,Unemployed,28,Rented,Bachelor’s,Single,1,3,75176,440.584841309501
793,66399,26848,16,10,0.93919631348793,6.76662389967811,Credit Card,2,Salaried,42,Mortgaged,Master’s,Married,4,1,40953,329.489680601046
794,120306,39486,8,4,0.837217728111494,79.0142055309402,Credit Card,0,Unemployed,22,Owned,Master’s,Single,3,2,15930,338.559329954321
795,81829,6472,6,10,0.573033065992299,75.9426678990995,Credit Card,1,Salaried,60,Owned,High School,Single,4,1,93003,462.860694016987
796,129631,44898,12,1,0.930492509443426,97.5238577550262,Auto Loan,0,Unemployed,41,Mortgaged,High School,Divorced,0,2,41633,342.643344599837
797,48856,38181,14,4,0.327081562785666,3.95858148354399,Personal Loan,0,Unemployed,64,Owned,High School,Divorced,0,5,91660,370.936801129872
798,136677,4426,2,10,0.414616222296697,95.7018090595028,Home Loan,2,Unemployed,21,Mortgaged,Doctorate,Single,5,0,14533,445.377282300082
799,79657,3882,17,1,0.0296007650250993,33.9381545558813,Personal Loan,3,Self-employed,35,Mortgaged,Master’s,Divorced,2,4,52502,472.703667442097
800,49962,42671,13,3,0.749463183899729,71.07830427919,Auto Loan,3,Salaried,19,Rented,High School,Single,3,2,17332,300
801,110969,23603,3,4,0.782799187673646,16.4575343217579,Credit Card,5,Unemployed,44,Owned,High School,Divorced,5,0,55421,300
802,29708,5299,8,9,0.795327196460046,55.5809858154809,Credit Card,2,Unemployed,62,Mortgaged,Bachelor’s,Single,3,0,54988,366.568106595069
803,57297,17553,4,6,0.0832667960140396,17.2583780100082,Personal Loan,3,Unemployed,28,Rented,High School,Married,2,1,72077,300
804,139020,19314,11,7,0.81448424721063,41.2800401393608,Home Loan,5,Salaried,65,Rented,Master’s,Divorced,2,2,26008,300
805,67403,46401,10,7,0.505434737128978,3.922212754168,Credit Card,1,Unemployed,28,Rented,High School,Married,0,0,28458,300
806,52534,2209,3,7,0.947186700600798,9.57290723408292,Home Loan,3,Self-employed,62,Owned,Doctorate,Single,4,5,71242,300
807,80607,34017,17,2,0.411306299252764,58.1042044289933,Credit Card,2,Salaried,38,Rented,High School,Divorced,4,2,90182,351.57447228922
808,89631,9883,15,2,0.112603742881969,95.3732452117365,Home Loan,3,Unemployed,20,Rented,Doctorate,Married,5,5,44150,456.765248317671
809,64202,42963,14,10,0.0870570835661139,49.3125796088774,Credit Card,0,Salaried,48,Owned,High School,Married,3,4,27965,433.936914781161
810,53064,28445,9,3,0.632226355757884,44.7143823217375,Credit Card,0,Unemployed,50,Rented,Bachelor’s,Divorced,0,3,55635,357.28555558508
811,126099,12537,11,8,0.93501508737148,36.957334691024,Home Loan,4,Salaried,46,Rented,Doctorate,Divorced,3,0,22572,300
812,82351,13247,12,3,0.646699605004528,41.0352306701958,Personal Loan,2,Self-employed,23,Mortgaged,High School,Divorced,1,3,76184,379.513321501312
813,87115,5315,11,9,0.718190408778882,70.2614360482551,Home Loan,2,Unemployed,19,Mortgaged,Bachelor’s,Married,1,1,81175,449.813343812906
814,120308,37485,2,9,0.479903574249469,82.4740532007116,Home Loan,1,Self-employed,21,Mortgaged,Bachelor’s,Single,5,0,25175,301.027002508742
815,30640,25593,2,5,0.834778758077175,52.5889833253398,Home Loan,0,Salaried,52,Owned,High School,Married,0,0,91233,300
816,100724,40894,7,3,0.0114290878628471,81.4987535608837,Credit Card,3,Self-employed,21,Rented,Doctorate,Divorced,4,4,29093,300
817,117825,14623,1,10,0.804816968435329,92.0971102026758,Credit Card,1,Self-employed,48,Rented,Master’s,Divorced,4,4,24678,381.001858257805
818,64030,30489,10,3,0.485099188858142,2.41221028742119,Personal Loan,2,Self-employed,54,Mortgaged,Bachelor’s,Single,2,3,47870,300
819,126335,5951,7,10,0.143457548424558,54.9727201552382,Credit Card,1,Unemployed,21,Owned,Bachelor’s,Single,5,3,48366,537.608938568497
820,24217,17751,5,6,0.772030362288563,56.108220056813,Auto Loan,4,Unemployed,55,Owned,Bachelor’s,Married,2,0,54679,300
821,92930,4682,3,10,0.908369746030069,81.018891788178,Home Loan,5,Self-employed,31,Rented,Doctorate,Single,0,2,17294,300
822,55662,16499,13,3,0.681463437607435,57.7256533968007,Auto Loan,4,Salaried,26,Mortgaged,Doctorate,Divorced,5,0,12237,300
823,129133,14977,3,5,0.500387080791608,12.727971966413,Auto Loan,5,Salaried,32,Rented,Doctorate,Single,4,1,48528,300
824,119504,23298,8,8,0.0404037614762279,45.5434093114242,Auto Loan,3,Unemployed,56,Owned,High School,Married,5,3,30583,351.910661841423
825,56548,2378,10,4,0.704151894562422,36.4557820313072,Personal Loan,5,Salaried,51,Mortgaged,Master’s,Divorced,2,2,24538,300
826,77936,6095,6,8,0.448725693430168,88.0867132161068,Personal Loan,0,Self-employed,18,Rented,High School,Divorced,4,3,13043,520.65312059837
827,118463,10043,12,6,0.921636698473558,50.9012496088882,Personal Loan,5,Salaried,51,Rented,Doctorate,Single,1,5,31917,300
828,94507,8667,14,7,0.00258479756618557,18.395813188577,Personal Loan,5,Self-employed,55,Mortgaged,Master’s,Divorced,4,4,18220,353.609093504337
829,68274,35301,17,7,0.62299597562031,99.4539445846982,Auto Loan,1,Self-employed,57,Owned,Master’s,Divorced,0,3,34074,411.438374730318
830,75078,32798,7,5,0.0574574691131591,44.3192128696743,Personal Loan,4,Unemployed,38,Mortgaged,Master’s,Single,2,3,76961,300
831,43997,16880,5,2,0.241303894876637,31.9372748135085,Credit Card,4,Salaried,64,Owned,Bachelor’s,Single,1,2,92806,300
832,126275,44701,20,6,0.362005840182961,67.4653425201603,Credit Card,2,Salaried,62,Owned,High School,Single,2,5,3216,388.210420575117
833,80697,13120,14,6,0.760340242554109,92.0690035308234,Auto Loan,3,Self-employed,23,Owned,High School,Divorced,1,3,60366,378.198477510001
834,61205,11689,15,4,0.231156909506917,20.1561222369245,Home Loan,0,Unemployed,25,Owned,Doctorate,Single,4,2,73755,539.320703501104
835,117185,43983,8,2,0.408437313197999,85.8470940963021,Credit Card,0,Self-employed,53,Mortgaged,Master’s,Single,2,2,93641,350.288149061685
836,79699,48792,2,4,0.265549628508315,20.9687228269062,Personal Loan,1,Self-employed,30,Rented,Master’s,Single,1,4,22384,300
837,70187,40310,7,10,0.418363529990043,12.3203966079831,Home Loan,3,Self-employed,57,Owned,Master’s,Married,2,2,52583,300
838,84681,22555,16,3,0.929723909963094,10.9526004135935,Personal Loan,4,Salaried,21,Owned,Bachelor’s,Married,4,2,76698,300
839,147102,4279,7,2,0.667857231409984,51.7914426470277,Auto Loan,2,Self-employed,26,Owned,Doctorate,Single,2,4,61786,415.782998182515
840,46299,13120,8,1,0.256032882823839,35.708025302569,Home Loan,1,Salaried,49,Owned,Bachelor’s,Single,0,2,33146,392.516724368901
841,116685,42297,20,2,0.0280520734504407,29.4513077780624,Home Loan,3,Self-employed,63,Mortgaged,Master’s,Married,4,2,57948,338.225446543987
842,127487,17170,9,6,0.473062354654275,29.1652758249745,Credit Card,5,Salaried,36,Owned,Master’s,Single,5,0,13570,300
843,25372,43775,2,8,0.207172890414774,75.6397259647939,Auto Loan,2,Self-employed,40,Mortgaged,Bachelor’s,Single,3,3,86055,300
844,146657,25561,13,6,0.750880762481313,59.0688091943314,Home Loan,3,Self-employed,37,Owned,High School,Single,2,4,34185,334.412661682368
845,128442,13809,2,3,0.753388751452913,73.9448677067485,Credit Card,1,Unemployed,42,Mortgaged,Doctorate,Married,4,1,17647,363.216558708083
846,101882,9409,12,6,0.13336428524764,94.8901807962612,Auto Loan,5,Salaried,55,Mortgaged,Doctorate,Single,1,5,37045,354.9849952067
847,145633,6080,18,2,0.671389309801331,57.3132199945596,Credit Card,2,Self-employed,40,Owned,High School,Single,0,1,30351,518.206345683813
848,120608,24558,10,4,0.803906924223055,74.6855819348621,Auto Loan,2,Self-employed,31,Mortgaged,Bachelor’s,Married,1,1,40716,334.567431878459
849,71200,9592,5,10,0.370971184077312,99.3309181466843,Auto Loan,4,Self-employed,63,Mortgaged,Master’s,Married,3,2,8903,312.075007332278
850,68915,23292,11,6,0.860146702820155,35.3794059411049,Credit Card,4,Self-employed,55,Mortgaged,High School,Divorced,0,3,44052,300
851,77514,30447,20,10,0.493400687410021,61.7204040223146,Credit Card,2,Unemployed,43,Mortgaged,Master’s,Divorced,4,1,29094,430.961133270155
852,120146,15545,1,1,0.608781394969781,87.3586424483425,Auto Loan,1,Self-employed,48,Owned,Master’s,Divorced,3,2,77438,350.173515060527
853,34261,43351,16,2,0.27946742531364,55.7862534325828,Home Loan,5,Salaried,56,Mortgaged,Doctorate,Single,3,5,79340,300
854,21609,46235,13,7,0.443940237802425,35.0616247263648,Personal Loan,4,Self-employed,53,Rented,Master’s,Single,5,2,218,300
855,137287,46368,14,3,0.742796431690641,5.86610743289775,Credit Card,0,Unemployed,18,Rented,Master’s,Married,0,5,85077,343.338077214051
856,23463,13976,10,6,0.203049083710614,0.479873117131002,Credit Card,4,Salaried,47,Rented,Master’s,Married,5,1,30988,300
857,87242,30679,1,1,0.17251580036754,98.9311259335443,Auto Loan,1,Salaried,29,Owned,Bachelor’s,Divorced,1,3,8539,301.980316263351
858,32949,17046,2,8,0.00319352288361963,57.7457458613272,Home Loan,1,Unemployed,60,Mortgaged,Bachelor’s,Married,1,1,42399,375.289520642302
859,63480,28011,19,2,0.330278139634877,39.9673641872046,Personal Loan,4,Salaried,40,Rented,Bachelor’s,Divorced,0,3,5967,300
860,103788,1763,14,3,0.490951889408713,34.9572112203115,Credit Card,0,Self-employed,58,Owned,Doctorate,Married,1,1,77915,583.760416669285
861,87620,27445,17,10,0.140857916039556,97.085534815027,Credit Card,0,Salaried,52,Rented,Master’s,Married,4,4,36694,575.645309136891
862,143898,6114,17,3,0.611519925926625,78.8178367107065,Home Loan,5,Salaried,57,Rented,Master’s,Single,4,1,34189,378.618925762691
863,95972,31154,20,3,0.842105209876708,76.1589941420806,Home Loan,3,Self-employed,32,Owned,Master’s,Divorced,2,0,89412,327.080309416703
864,30106,37425,20,5,0.349650670258512,60.2497911079438,Personal Loan,0,Self-employed,65,Rented,High School,Married,4,1,53216,453.105495194787
865,126591,48915,9,4,0.0230654423516862,18.9241644982754,Credit Card,2,Self-employed,25,Owned,Master’s,Divorced,2,3,6502,300
866,31914,15791,9,5,0.300602976465224,98.905892553227,Credit Card,3,Self-employed,18,Owned,Master’s,Divorced,1,1,62937,326.713648630091
867,43735,1963,9,8,0.313384617411129,57.2951796745036,Personal Loan,3,Salaried,31,Owned,Doctorate,Single,1,3,48094,396.650794762806
868,53613,20991,12,10,0.12904294859993,27.6093869738074,Home Loan,5,Salaried,41,Mortgaged,Master’s,Married,3,0,7841,300
869,94499,41989,12,6,0.787765905986025,46.0226814463704,Auto Loan,3,Salaried,58,Owned,High School,Married,4,5,19007,300
870,105697,47606,15,6,0.708096803292843,42.5698165762182,Personal Loan,5,Self-employed,45,Rented,Bachelor’s,Single,1,3,92262,300
871,58643,8383,7,6,0.0944066278654994,55.8127543174747,Home Loan,4,Self-employed,22,Owned,Master’s,Divorced,3,1,99994,315.646047705521
872,93432,21546,7,3,0.00721240458098793,23.1035666120088,Auto Loan,3,Self-employed,62,Mortgaged,Doctorate,Divorced,0,3,93322,300.388542847906
873,130487,16182,3,3,0.370436173297276,0.0465248295696608,Credit Card,4,Unemployed,62,Owned,Doctorate,Divorced,5,5,24292,300
874,58825,43885,2,10,0.263119451147408,73.2302649794287,Home Loan,2,Salaried,55,Rented,Doctorate,Divorced,4,1,10778,300
875,63733,48517,13,9,0.955738073251963,21.6318183891129,Credit Card,5,Salaried,60,Rented,Doctorate,Divorced,0,1,3115,300
876,76919,45448,4,1,0.0840344302722641,11.6259924064794,Credit Card,5,Salaried,25,Rented,High School,Married,5,1,99309,300
877,111779,19341,6,1,0.679447040232255,42.2246061939149,Credit Card,0,Self-employed,57,Owned,High School,Married,2,2,70397,395.981932407065
878,47854,1139,11,10,0.433450771831223,6.97147488679408,Home Loan,4,Unemployed,62,Mortgaged,Doctorate,Single,4,0,25986,346.348326926942
879,39916,36651,16,1,0.444047565680278,72.5000512972685,Credit Card,2,Salaried,25,Rented,High School,Single,4,5,27254,300.200935747273
880,124048,38088,19,7,0.697221419541673,16.8918107653641,Credit Card,4,Unemployed,33,Rented,Bachelor’s,Married,3,5,65634,300
881,27606,3846,11,3,0.318123734559592,56.6486458186106,Personal Loan,4,Self-employed,60,Owned,Master’s,Divorced,0,5,61564,320.685949453346
882,23627,41992,3,1,0.993308391555386,69.4221551570807,Home Loan,2,Salaried,29,Rented,High School,Divorced,0,2,24072,300
883,134822,1391,10,6,0.500024539428725,3.65551266480534,Auto Loan,3,Salaried,44,Rented,Doctorate,Married,4,0,31599,414.751635722864
884,107238,38416,4,9,0.89116717715479,26.541733520055,Home Loan,4,Unemployed,24,Owned,High School,Married,0,0,12317,300
885,75920,11179,20,7,0.574803952038712,79.2361558082757,Credit Card,3,Self-employed,29,Owned,High School,Divorced,2,2,75498,461.8560160336
886,51167,20307,8,5,0.720469898994771,70.8681116016362,Personal Loan,1,Unemployed,49,Rented,Bachelor’s,Single,5,1,13920,350.963399234674
887,130710,13762,14,4,0.936624685704614,86.1550584528745,Credit Card,1,Salaried,24,Owned,High School,Married,0,0,35103,477.745060655976
888,61794,44146,13,8,0.965151994238506,64.1390376023969,Home Loan,5,Unemployed,53,Mortgaged,Doctorate,Married,2,4,42138,300
889,28167,36959,4,3,0.695987671836641,57.543625176657,Personal Loan,2,Unemployed,31,Owned,High School,Divorced,1,1,70439,300
890,133542,36361,7,8,0.474728840109621,34.4451541710717,Home Loan,2,Unemployed,41,Owned,Master’s,Divorced,0,2,17897,300
891,85279,20190,6,5,0.747052313936104,80.5557510477189,Personal Loan,2,Self-employed,41,Mortgaged,High School,Divorced,3,1,29750,306.475310796916
892,118607,19308,11,5,0.48635529526224,86.0334255720545,Personal Loan,2,Self-employed,59,Owned,Doctorate,Married,3,3,99045,411.912516593137
893,137075,6999,3,7,0.5575055961957,40.9655160150948,Home Loan,3,Unemployed,55,Owned,Master’s,Divorced,2,5,41831,336.120531721311
894,73975,29006,12,3,0.442461814085341,72.4585645973105,Home Loan,3,Unemployed,45,Mortgaged,Master’s,Divorced,4,2,22900,300
895,77587,4747,13,4,0.421519594400982,72.9777924240597,Auto Loan,3,Unemployed,40,Rented,High School,Single,5,5,50130,422.326603438598
896,95748,30356,14,3,0.342864170938288,20.5327299838977,Auto Loan,0,Salaried,29,Owned,Doctorate,Married,0,1,36969,443.03194789812
897,144156,39837,8,1,0.315603311967204,47.4184913802169,Credit Card,4,Salaried,60,Mortgaged,Master’s,Single,0,1,52259,300
898,32140,44008,18,6,0.626417256907624,4.99926049574937,Personal Loan,0,Self-employed,23,Owned,Doctorate,Divorced,2,1,70467,351.244571223779
899,30962,24546,20,2,0.228115908184883,56.8470362686197,Personal Loan,3,Salaried,46,Mortgaged,High School,Single,4,4,41266,363.523260649155
900,33011,19519,16,3,0.0792126003124668,72.9710995399357,Home Loan,2,Self-employed,28,Rented,Master’s,Divorced,4,1,79010,427.976623072055
901,100859,7655,3,8,0.152163184908866,20.1525835837545,Personal Loan,5,Unemployed,30,Mortgaged,Doctorate,Married,4,5,31714,300
902,87208,7061,10,9,0.734597096016102,59.3365918539747,Home Loan,1,Self-employed,47,Owned,Master’s,Single,0,0,92744,474.042252992044
903,137304,21719,18,4,0.0809180835455948,50.7019043575253,Home Loan,1,Unemployed,22,Owned,Master’s,Single,2,2,29096,550.200143824203
904,90209,42087,5,9,0.481155106757115,75.3104386908132,Home Loan,1,Salaried,31,Owned,Bachelor’s,Single,3,5,37209,300
905,77223,32919,20,2,0.22050626475275,5.66876416678873,Personal Loan,5,Unemployed,63,Owned,Master’s,Divorced,1,0,64945,300
906,125037,9893,17,5,0.188568175855372,22.4855860093966,Auto Loan,1,Salaried,39,Rented,Bachelor’s,Single,0,5,13680,571.278975419161
907,101728,2603,7,9,0.785196743355431,71.9988074179237,Auto Loan,5,Unemployed,35,Mortgaged,Doctorate,Married,2,3,66506,300
908,102760,13913,18,10,0.687097901487939,3.73156907473341,Home Loan,2,Self-employed,56,Rented,Bachelor’s,Divorced,5,2,18499,462.09766105524
909,67760,46727,16,6,0.704170935471001,5.70026778162716,Credit Card,2,Salaried,41,Mortgaged,Master’s,Single,0,4,67825,300
910,129051,40211,16,10,0.246146183432469,45.9934987701653,Home Loan,4,Salaried,49,Mortgaged,Bachelor’s,Divorced,5,2,47214,300
911,62789,18041,4,10,0.329012062748651,86.061213811349,Home Loan,2,Unemployed,63,Owned,High School,Divorced,4,1,53215,351.783733964143
912,70775,23846,18,10,0.884123708912963,23.0365761442533,Personal Loan,2,Unemployed,48,Rented,High School,Divorced,5,5,36117,381.059250514164
913,90783,10623,9,4,0.750367645005317,68.9948016137464,Auto Loan,0,Salaried,36,Mortgaged,Doctorate,Married,0,2,95640,476.867636306342
914,59574,41776,12,1,0.257050895289867,28.3892925615742,Personal Loan,3,Self-employed,48,Mortgaged,High School,Single,4,2,83872,300
915,49311,41236,16,8,0.497922347097927,89.43883792242,Auto Loan,1,Salaried,53,Mortgaged,Bachelor’s,Married,5,5,58957,371.621184251417
916,70933,48169,13,6,0.687075444611104,23.0873143505319,Personal Loan,0,Unemployed,28,Rented,Bachelor’s,Married,4,3,25846,309.279779380822
917,140061,32470,13,4,0.371333639507591,22.695513242797,Credit Card,0,Unemployed,31,Rented,Doctorate,Divorced,4,3,67512,455.238392670639
918,148381,31423,5,10,0.108260800054738,15.2412804721738,Credit Card,3,Unemployed,57,Rented,High School,Married,2,2,9891,300
919,61821,17771,17,6,0.687512662105492,53.853014231397,Auto Loan,1,Unemployed,32,Mortgaged,High School,Single,2,2,893,460.534240905149
920,93536,2346,7,5,0.652465175403007,91.1739760144406,Home Loan,1,Unemployed,24,Rented,Doctorate,Divorced,0,1,96048,475.967803800253
921,82158,32453,15,2,0.326805875445996,34.9305280463607,Personal Loan,1,Salaried,57,Owned,High School,Divorced,2,5,2631,387.291676478581
922,121266,21008,16,8,0.19332056104996,96.2670226627746,Credit Card,1,Salaried,44,Mortgaged,Bachelor’s,Married,4,3,78059,554.605455226391
923,116914,39875,3,1,0.83776531303175,26.2774296839465,Home Loan,3,Salaried,45,Rented,Doctorate,Divorced,2,3,7985,300
924,114575,40997,12,4,0.173048719320765,53.8680248410549,Credit Card,1,Self-employed,27,Rented,Master’s,Single,5,2,31602,371.027473821784
925,118818,30294,9,1,0.243252150495706,24.1964753909897,Personal Loan,5,Self-employed,29,Owned,Doctorate,Divorced,1,4,31968,300
926,124069,11737,15,1,0.603024080705391,10.4322686608838,Auto Loan,0,Self-employed,18,Mortgaged,Doctorate,Single,3,5,26926,523.94139292657
927,29209,3638,10,6,0.839933495218238,69.5126330981657,Credit Card,5,Salaried,40,Owned,Doctorate,Divorced,1,2,90265,300
928,125836,4337,7,3,0.273873936256804,52.9189805872236,Home Loan,5,Self-employed,62,Rented,High School,Married,0,5,79473,300
929,88913,11136,14,10,0.57354057946778,17.4639360702568,Personal Loan,5,Unemployed,57,Mortgaged,Bachelor’s,Married,4,0,58128,300
930,113703,36616,15,8,0.0309355506148008,65.2947832738565,Auto Loan,4,Self-employed,43,Owned,High School,Divorced,5,4,41132,312.275836575448
931,28497,20569,13,9,0.544960553920557,28.1544333705825,Home Loan,2,Unemployed,42,Rented,High School,Married,3,1,24717,350.734161293236
932,40457,13896,1,1,0.0383424654022273,96.755886403359,Credit Card,0,Unemployed,18,Mortgaged,High School,Divorced,4,5,65742,417.03502999479
933,85038,24155,16,1,0.500400188099151,75.7800942860428,Home Loan,3,Unemployed,21,Owned,High School,Single,4,5,20463,338.767028333106
934,143447,11932,18,5,0.555221827978984,94.1445001026404,Credit Card,3,Unemployed,34,Rented,Master’s,Single,3,4,46278,482.521400586755
935,31768,25760,7,9,0.850325878850208,76.4993611761601,Auto Loan,1,Self-employed,46,Owned,Master’s,Divorced,2,3,64404,310.595759369726
936,103505,13733,6,9,0.0324372778086937,69.0199418725433,Credit Card,3,Salaried,43,Rented,High School,Divorced,0,5,98173,386.604576488736
937,138513,24874,10,8,0.0118255171708034,41.9783898935631,Auto Loan,0,Salaried,27,Rented,Doctorate,Divorced,2,5,94199,527.778643229701
938,28512,45083,13,6,0.75551742640674,22.2500397925931,Credit Card,5,Self-employed,63,Rented,High School,Married,3,5,20071,300
939,41802,34618,3,1,0.806969954114239,0.996906471116243,Personal Loan,2,Salaried,54,Rented,High School,Single,1,0,8264,300
940,87215,23126,18,1,0.260418469516294,93.5429211469601,Home Loan,5,Salaried,44,Rented,High School,Married,0,1,92318,300
941,90227,2376,7,3,0.784550495399358,7.65559339619116,Credit Card,2,Self-employed,21,Rented,Master’s,Divorced,5,2,23394,358.644080491493
942,146473,42379,7,4,0.500423405715987,4.01051200094256,Auto Loan,5,Unemployed,54,Owned,Bachelor’s,Single,4,1,78892,300
943,77404,27443,18,10,0.220510183150095,1.23197709532095,Home Loan,1,Salaried,50,Mortgaged,Doctorate,Divorced,5,3,25323,472.952636899318
944,118002,40781,14,10,0.820585851676703,8.91081417449159,Auto Loan,3,Unemployed,24,Mortgaged,Master’s,Married,4,0,85423,300
945,74354,7359,17,7,0.382048675219323,51.5702742391995,Credit Card,4,Salaried,25,Owned,Doctorate,Single,4,5,66296,405.354602931001
946,67465,5173,10,7,0.12074417974312,77.5335967923912,Home Loan,5,Salaried,58,Rented,Bachelor’s,Single,0,0,21324,330.80404708855
947,22222,48868,3,7,0.252002022932613,41.3724273194497,Personal Loan,4,Salaried,24,Rented,Master’s,Divorced,3,1,8599,300
948,78941,15864,13,9,0.53074311187405,28.8388208996975,Personal Loan,4,Self-employed,47,Mortgaged,Bachelor’s,Married,2,3,31502,309.652432595777
949,26093,1310,6,5,0.751751618213059,4.87409790793749,Auto Loan,5,Salaried,22,Rented,Doctorate,Single,2,5,10556,300
950,56838,1984,4,2,0.612787415352058,54.1539056797697,Home Loan,1,Unemployed,55,Owned,Master’s,Divorced,0,1,51344,393.770211304679
951,59268,10103,16,9,0.95612592462645,25.8456847262427,Personal Loan,5,Salaried,36,Owned,Doctorate,Married,4,2,42597,300
952,35579,14385,10,5,0.438798075639552,77.0756569657499,Credit Card,0,Self-employed,30,Mortgaged,Doctorate,Single,5,1,82687,471.452354252253
953,46899,12574,12,5,0.00988207063894009,71.719902392743,Personal Loan,3,Unemployed,37,Mortgaged,Master’s,Divorced,2,0,19253,398.267744132477
954,128913,24332,11,2,0.445601804086898,79.154112955058,Auto Loan,0,Unemployed,25,Owned,High School,Married,1,2,58816,479.298876068839
955,52192,14734,7,4,0.796700701063525,13.6141148467371,Home Loan,2,Salaried,36,Mortgaged,Master’s,Divorced,4,2,50360,300
956,84813,43204,10,6,0.925702340031847,96.4716956341856,Home Loan,3,Unemployed,32,Rented,Master’s,Single,3,1,64233,300
957,49696,34003,8,4,0.249808051356688,28.0982416311408,Credit Card,1,Salaried,44,Owned,Bachelor’s,Single,0,4,16078,302.183982346568
958,144695,35607,9,2,0.0202606557267635,38.1443453640075,Home Loan,2,Self-employed,47,Mortgaged,Master’s,Divorced,0,5,85931,335.474440442661
959,95626,19267,16,2,0.0535563649263984,83.3414332816021,Credit Card,3,Unemployed,60,Mortgaged,Doctorate,Single,5,0,73003,423.730746814828
960,74140,14134,12,9,0.818662605307797,30.0743424913249,Auto Loan,4,Salaried,18,Mortgaged,High School,Divorced,3,5,90340,300
961,77449,3162,10,5,0.337185339180601,78.379192605093,Credit Card,0,Unemployed,28,Rented,Master’s,Divorced,3,0,9881,566.293729051153
962,100562,26057,15,6,0.581277164415568,61.9089106905188,Home Loan,3,Self-employed,24,Mortgaged,High School,Divorced,5,2,99653,339.583072237036
963,66940,34611,4,7,0.671944410606026,14.2690488365051,Credit Card,1,Self-employed,64,Rented,Doctorate,Single,2,3,45119,300
964,68452,16331,14,10,0.991849633240737,90.2942284352599,Personal Loan,4,Unemployed,42,Rented,Master’s,Single,4,3,29122,300
965,67004,42400,6,10,0.0132858177336482,49.6258741739112,Personal Loan,3,Unemployed,29,Mortgaged,Doctorate,Single,0,4,46450,300
966,116417,31616,16,5,0.755576647681519,72.9561432643947,Credit Card,1,Unemployed,27,Mortgaged,Doctorate,Married,3,1,59402,415.451740197379
967,96498,29676,19,6,0.0501994033848793,92.8922703487364,Home Loan,2,Unemployed,21,Rented,Bachelor’s,Single,0,2,86292,477.37819483588
968,105341,4919,5,4,0.454155114244698,88.6967042693249,Personal Loan,5,Self-employed,18,Mortgaged,Bachelor’s,Single,5,1,8039,300
969,140668,26651,10,3,0.190038622553291,63.5526197939495,Auto Loan,4,Self-employed,36,Mortgaged,Master’s,Married,2,4,23849,300
970,86715,37051,12,10,0.980758689403761,80.2687256797316,Credit Card,1,Self-employed,28,Mortgaged,High School,Divorced,0,5,27842,334.61349389949
971,145969,46307,9,1,0.780149225471973,96.6711180757334,Home Loan,5,Salaried,34,Mortgaged,Bachelor’s,Divorced,2,4,8021,300
972,91967,44402,14,10,0.330958612887607,56.8604382112195,Personal Loan,4,Salaried,41,Rented,Bachelor’s,Married,1,5,63230,300
973,117581,41339,19,10,0.305117642996302,16.0611610973427,Auto Loan,3,Self-employed,18,Rented,Bachelor’s,Divorced,3,5,40401,339.211149582374
974,78262,4475,9,8,0.788491154503644,69.4702945659043,Credit Card,4,Salaried,22,Mortgaged,Bachelor’s,Divorced,5,3,47787,315.685698499254
975,92384,23211,7,1,0.0952012463950958,8.67370088389853,Auto Loan,1,Salaried,35,Mortgaged,High School,Divorced,2,2,32071,365.351059135773
976,94556,18215,8,8,0.0359935883510694,23.8916222620713,Home Loan,4,Salaried,54,Mortgaged,Master’s,Single,0,0,53474,300.308785629262
977,94275,44053,16,4,0.995401611743759,25.5493249970184,Auto Loan,5,Salaried,30,Owned,Doctorate,Divorced,3,5,16402,300
978,112478,46210,14,4,0.72094222346254,41.770816537578,Credit Card,4,Unemployed,46,Mortgaged,Doctorate,Divorced,3,0,9819,300
979,97447,1355,7,5,0.0432931040681772,85.0769891782017,Credit Card,5,Salaried,38,Rented,High School,Single,1,1,73078,341.39885084895
980,62077,41835,9,3,0.3260359159361,83.8970312716338,Credit Card,5,Unemployed,35,Rented,High School,Single,0,3,43882,300
981,116466,16757,4,9,0.921047542370442,57.9814988899685,Auto Loan,1,Salaried,62,Mortgaged,Bachelor’s,Married,4,3,21158,365.74499520794
982,83759,11186,2,1,0.855286288944239,32.1294860832963,Home Loan,2,Self-employed,21,Rented,Doctorate,Married,5,4,59778,300
983,48310,25514,20,10,0.43283069502199,1.7769385828321,Credit Card,0,Salaried,46,Rented,Doctorate,Divorced,5,2,78215,512.242066455884
